id,signature,abi,type,namespace,name,created_at
0x124f914c,"getAccountValues((address,uint256))","{""constant"":true,""inputs"":[{""components"":[{""name"":""owner"",""type"":""address""},{""name"":""number"",""type"":""uint256""}],""name"":""account"",""type"":""tuple""}],""name"":""getAccountValues"",""outputs"":[{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":"""",""type"":""tuple""},{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":"""",""type"":""tuple""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0x8cf904fdff707692d4bd95366b93d7302a97b4bf64f6716fd00b046ecbf82a46,"LogAddMarket(uint256,address)","{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""marketId"",""type"":""uint256""},{""indexed"":false,""name"":""token"",""type"":""address""}],""name"":""LogAddMarket"",""type"":""event""}",event,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0x98b2f82a3a07f223a0be64b3d0f47711c64dccd1feafb94aa28156b38cd9695c,"CompGranted(address,uint256)","{""name"":""CompGranted"",""type"":""event"",""inputs"":[{""name"":""recipient"",""type"":""address"",""indexed"":false,""internalType"":""address""},{""name"":""amount"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xca4f2f25d0898edd99413412fb94012f9e54ec8142f9b093e7720646a95b16a9,"NewPendingAdmin(address,address)","{""anonymous"":false,""inputs"":[{""indexed"":false,""internalType"":""address"",""name"":""oldPendingAdmin"",""type"":""address""},{""indexed"":false,""internalType"":""address"",""name"":""newPendingAdmin"",""type"":""address""}],""name"":""NewPendingAdmin"",""type"":""event""}",event,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x1cdd46ff242716cdaa72d159d339a485b3438398348d68f09d7c8c0a59353d81,"AuthorizationCanceled(address,bytes32)","{""name"":""AuthorizationCanceled"",""type"":""event"",""inputs"":[{""name"":""authorizer"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""nonce"",""type"":""bytes32"",""indexed"":true,""internalType"":""bytes32""}],""anonymous"":false}",event,circle,USDC,2023-07-21 11:23:51.850 UTC
0x6f307dc3,underlying(),"{""constant"":true,""inputs"":[],""name"":""underlying"",""outputs"":[{""internalType"":""address"",""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x1a2a22cb034d26d1854bdc6666a5b91fe25efbbb5dcad3b0355478d6f5c362a1,"RepayBorrow(address,address,uint256,uint256,uint256)","{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""payer"",""type"":""address""},{""indexed"":false,""name"":""borrower"",""type"":""address""},{""indexed"":false,""name"":""repayAmount"",""type"":""uint256""},{""indexed"":false,""name"":""accountBorrows"",""type"":""uint256""},{""indexed"":false,""name"":""totalBorrows"",""type"":""uint256""}],""name"":""RepayBorrow"",""type"":""event""}",event,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0xd24c48bc,"getLiquidationSpreadForPair(uint256,uint256)","{""constant"":true,""inputs"":[{""name"":""heldMarketId"",""type"":""uint256""},{""name"":""owedMarketId"",""type"":""uint256""}],""name"":""getLiquidationSpreadForPair"",""outputs"":[{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":"""",""type"":""tuple""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0xcc16f5dbb4873280815c1ee09dbd06736cffcc184412cf7a71a0fdb75d397ca5,"Burn(address,uint256)","{""name"":""Burn"",""type"":""event"",""inputs"":[{""name"":""burner"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""amount"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,circle,USDC,2023-07-21 11:23:51.850 UTC
0x38a63183,rescuer(),"{""name"":""rescuer"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""stateMutability"":""view""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0xca4f2f25d0898edd99413412fb94012f9e54ec8142f9b093e7720646a95b16a9,"NewPendingAdmin(address,address)","{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""oldPendingAdmin"",""type"":""address""},{""indexed"":false,""name"":""newPendingAdmin"",""type"":""address""}],""name"":""NewPendingAdmin"",""type"":""event""}",event,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0x8a6db9c3,minterAllowance(address),"{""name"":""minterAllowance"",""type"":""function"",""inputs"":[{""name"":""minter"",""type"":""address"",""internalType"":""address""}],""outputs"":[{""name"":"""",""type"":""uint256"",""internalType"":""uint256""}],""stateMutability"":""view""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0xfe575a87,isBlacklisted(address),"{""name"":""isBlacklisted"",""type"":""function"",""inputs"":[{""name"":""_account"",""type"":""address"",""internalType"":""address""}],""outputs"":[{""name"":"""",""type"":""bool"",""internalType"":""bool""}],""stateMutability"":""view""}",function_call,usdc_mk_v1,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x555bcc40,"_setImplementation(address,bool,bytes)","{""constant"":false,""inputs"":[{""internalType"":""address"",""name"":""implementation_"",""type"":""address""},{""internalType"":""bool"",""name"":""allowResign"",""type"":""bool""},{""internalType"":""bytes"",""name"":""becomeImplementationData"",""type"":""bytes""}],""name"":""_setImplementation"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0xaa5af0fd,borrowIndex(),"{""constant"":true,""inputs"":[],""name"":""borrowIndex"",""outputs"":[{""internalType"":""uint256"",""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x1a895266,unBlacklist(address),"{""name"":""unBlacklist"",""type"":""function"",""inputs"":[{""name"":""_account"",""type"":""address"",""internalType"":""address""}],""outputs"":[],""stateMutability"":""nonpayable""}",function_call,usdc_mk_v1,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x2ab60045,updateRescuer(address),"{""name"":""updateRescuer"",""type"":""function"",""inputs"":[{""name"":""newRescuer"",""type"":""address"",""internalType"":""address""}],""outputs"":[],""stateMutability"":""nonpayable""}",function_call,usdc_mk_v1,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0xcf583bb0c569eb967f806b11601c4cb93c10310485c67add5f8362c2f212321f,MarketListed(address),"{""name"":""MarketListed"",""type"":""event"",""inputs"":[{""name"":""cToken"",""type"":""address"",""indexed"":false,""internalType"":""contract CToken""}],""anonymous"":false}",event,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,"Transfer(address,address,uint256)","{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""from"",""type"":""address""},{""indexed"":true,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""}],""name"":""Transfer"",""type"":""event""}",event,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0x95dd9193,borrowBalanceStored(address),"{""constant"":true,""inputs"":[{""internalType"":""address"",""name"":""account"",""type"":""address""}],""name"":""borrowBalanceStored"",""outputs"":[{""internalType"":""uint256"",""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x3063bce2,ownerSetLiquidationSpread((uint256)),"{""constant"":false,""inputs"":[{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""spread"",""type"":""tuple""}],""name"":""ownerSetLiquidationSpread"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0x35d99f35,masterMinter(),"{""name"":""masterMinter"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""stateMutability"":""view""}",function_call,cadc,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x85b7beb8,compReceivable(address),"{""name"":""compReceivable"",""type"":""function"",""inputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""outputs"":[{""name"":"""",""type"":""uint256"",""internalType"":""uint256""}],""payable"":false,""constant"":true,""stateMutability"":""view""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xe94a0102,"authorizationState(address,bytes32)","{""name"":""authorizationState"",""type"":""function"",""inputs"":[{""name"":""authorizer"",""type"":""address"",""internalType"":""address""},{""name"":""nonce"",""type"":""bytes32"",""internalType"":""bytes32""}],""outputs"":[{""name"":"""",""type"":""bool"",""internalType"":""bool""}],""stateMutability"":""view""}",function_call,cadc,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x42966c68,burn(uint256),"{""name"":""burn"",""type"":""function"",""inputs"":[{""name"":""_amount"",""type"":""uint256"",""internalType"":""uint256""}],""outputs"":[],""stateMutability"":""nonpayable""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0xaaa68312e2ea9d50e16af5068410ab56e1a1fd06037b1a35664812c30f821460,"NewReserveFactor(uint256,uint256)","{""anonymous"":false,""inputs"":[{""indexed"":false,""internalType"":""uint256"",""name"":""oldReserveFactorMantissa"",""type"":""uint256""},{""indexed"":false,""internalType"":""uint256"",""name"":""newReserveFactorMantissa"",""type"":""uint256""}],""name"":""NewReserveFactor"",""type"":""event""}",event,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x21281f8d59117d0399dc467dbdd321538ceffe3225e80e2bd4de6f1b3355cbc7,"LogTransfer(address,uint256,address,uint256,uint256,((bool,uint256),(bool,uint128)),((bool,uint256),(bool,uint128)))","{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""accountOneOwner"",""type"":""address""},{""indexed"":false,""name"":""accountOneNumber"",""type"":""uint256""},{""indexed"":true,""name"":""accountTwoOwner"",""type"":""address""},{""indexed"":false,""name"":""accountTwoNumber"",""type"":""uint256""},{""indexed"":false,""name"":""market"",""type"":""uint256""},{""components"":[{""components"":[{""name"":""sign"",""type"":""bool""},{""name"":""value"",""type"":""uint256""}],""name"":""deltaWei"",""type"":""tuple""},{""components"":[{""name"":""sign"",""type"":""bool""},{""name"":""value"",""type"":""uint128""}],""name"":""newPar"",""type"":""tuple""}],""indexed"":false,""name"":""updateOne"",""type"":""tuple""},{""components"":[{""components"":[{""name"":""sign"",""type"":""bool""},{""name"":""value"",""type"":""uint256""}],""name"":""deltaWei"",""type"":""tuple""},{""components"":[{""name"":""sign"",""type"":""bool""},{""name"":""value"",""type"":""uint128""}],""name"":""newPar"",""type"":""tuple""}],""indexed"":false,""name"":""updateTwo"",""type"":""tuple""}],""name"":""LogTransfer"",""type"":""event""}",event,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0xc67398012c111ce95ecb7429b933096c977380ee6c421175a71a4a4c6c88c06e,BlacklisterChanged(address),"{""name"":""BlacklisterChanged"",""type"":""event"",""inputs"":[{""name"":""newBlacklister"",""type"":""address"",""indexed"":true,""internalType"":""address""}],""anonymous"":false}",event,circle,USDC,2023-07-21 11:23:51.850 UTC
0x40c10f19,"mint(address,uint256)","{""name"":""mint"",""type"":""function"",""inputs"":[{""name"":""_to"",""type"":""address"",""internalType"":""address""},{""name"":""_amount"",""type"":""uint256"",""internalType"":""uint256""}],""outputs"":[{""name"":"""",""type"":""bool"",""internalType"":""bool""}],""stateMutability"":""nonpayable""}",function_call,usdc_mk_v1,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0xa9059cbb,"transfer(address,uint256)","{""name"":""transfer"",""type"":""function"",""inputs"":[{""name"":""to"",""type"":""address"",""internalType"":""address""},{""name"":""value"",""type"":""uint256"",""internalType"":""uint256""}],""outputs"":[{""name"":"""",""type"":""bool"",""internalType"":""bool""}],""stateMutability"":""nonpayable""}",function_call,cadc,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x391957d7,_setBorrowCapGuardian(address),"{""name"":""_setBorrowCapGuardian"",""type"":""function"",""inputs"":[{""name"":""newBorrowCapGuardian"",""type"":""address"",""internalType"":""address""}],""outputs"":[],""payable"":false,""constant"":false,""stateMutability"":""nonpayable""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xda3d454c,"borrowAllowed(address,address,uint256)","{""name"":""borrowAllowed"",""type"":""function"",""inputs"":[{""name"":""cToken"",""type"":""address"",""internalType"":""address""},{""name"":""borrower"",""type"":""address"",""internalType"":""address""},{""name"":""borrowAmount"",""type"":""uint256"",""internalType"":""uint256""}],""outputs"":[{""name"":"""",""type"":""uint256"",""internalType"":""uint256""}],""payable"":false,""constant"":false,""stateMutability"":""nonpayable""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xf9ffabca9c8276e99321725bcb43fb076a6c66a54b7f21c4e8146d8519b417dc,"NewAdmin(address,address)","{""anonymous"":false,""inputs"":[{""indexed"":false,""internalType"":""address"",""name"":""oldAdmin"",""type"":""address""},{""indexed"":false,""internalType"":""address"",""name"":""newAdmin"",""type"":""address""}],""name"":""NewAdmin"",""type"":""event""}",event,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x9d1b5a0a,getCompAddress(),"{""name"":""getCompAddress"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""payable"":false,""constant"":true,""stateMutability"":""view""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0x06fdde03,name(),"{""constant"":true,""inputs"":[],""name"":""name"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0x5ac7d17c,getMarketIsClosing(uint256),"{""constant"":true,""inputs"":[{""name"":""marketId"",""type"":""uint256""}],""name"":""getMarketIsClosing"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0xe9c714f2,_acceptAdmin(),"{""constant"":false,""inputs"":[],""name"":""_acceptAdmin"",""outputs"":[{""internalType"":""uint256"",""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0xab8530f87dc9b59234c4623bf917212bb2536d647574c8e7e5da92c2ede0c9f8,"Mint(address,address,uint256)","{""name"":""Mint"",""type"":""event"",""inputs"":[{""name"":""minter"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""to"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""amount"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,cadc,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x3ab23ab0d51cccc0c3085aec51f99228625aa1a922b3a8ca89a26b0f2027a1a5,"MarketEntered(address,address)","{""name"":""MarketEntered"",""type"":""event"",""inputs"":[{""name"":""cToken"",""type"":""address"",""indexed"":false,""internalType"":""contract CToken""},{""name"":""account"",""type"":""address"",""indexed"":false,""internalType"":""address""}],""anonymous"":false}",event,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0x607ef6c1,"_setMarketBorrowCaps(address[],uint256[])","{""name"":""_setMarketBorrowCaps"",""type"":""function"",""inputs"":[{""name"":""cTokens"",""type"":""address[]"",""internalType"":""contract CToken[]""},{""name"":""newBorrowCaps"",""type"":""uint256[]"",""internalType"":""uint256[]""}],""outputs"":[],""payable"":false,""constant"":false,""stateMutability"":""nonpayable""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0x3357162b,"initialize(string,string,string,uint8,address,address,address,address)","{""name"":""initialize"",""type"":""function"",""inputs"":[{""name"":""tokenName"",""type"":""string"",""internalType"":""string""},{""name"":""tokenSymbol"",""type"":""string"",""internalType"":""string""},{""name"":""tokenCurrency"",""type"":""string"",""internalType"":""string""},{""name"":""tokenDecimals"",""type"":""uint8"",""internalType"":""uint8""},{""name"":""newMasterMinter"",""type"":""address"",""internalType"":""address""},{""name"":""newPauser"",""type"":""address"",""internalType"":""address""},{""name"":""newBlacklister"",""type"":""address"",""internalType"":""address""},{""name"":""newOwner"",""type"":""address"",""internalType"":""address""}],""outputs"":[],""stateMutability"":""nonpayable""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0x6f1951b2aad10f3fc81b86d91105b413a5b3f847a34bbc5ce1904201b14438f6,"NewBorrowCap(address,uint256)","{""name"":""NewBorrowCap"",""type"":""event"",""inputs"":[{""name"":""cToken"",""type"":""address"",""indexed"":true,""internalType"":""contract CToken""},{""name"":""newBorrowCap"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0x982f323c,"ownerAddMarket(address,address,address,(uint256),(uint256))","{""constant"":false,""inputs"":[{""name"":""token"",""type"":""address""},{""name"":""priceOracle"",""type"":""address""},{""name"":""interestSetter"",""type"":""address""},{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""marginPremium"",""type"":""tuple""},{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""spreadPremium"",""type"":""tuple""}],""name"":""ownerAddMarket"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0xa9059cbb,"transfer(address,uint256)","{""name"":""transfer"",""type"":""function"",""inputs"":[{""name"":""to"",""type"":""address"",""internalType"":""address""},{""name"":""value"",""type"":""uint256"",""internalType"":""uint256""}],""outputs"":[{""name"":"""",""type"":""bool"",""internalType"":""bool""}],""stateMutability"":""nonpayable""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0x46980fca912ef9bcdbd36877427b6b90e860769f604e89c0e67720cece530d20,"MinterConfigured(address,uint256)","{""name"":""MinterConfigured"",""type"":""event"",""inputs"":[{""name"":""minter"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""minterAllowedAmount"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,cadc,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x3a031bf0,"getIsLocalOperator(address,address)","{""constant"":true,""inputs"":[{""name"":""owner"",""type"":""address""},{""name"":""operator"",""type"":""address""}],""name"":""getIsLocalOperator"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925,"Approval(address,address,uint256)","{""name"":""Approval"",""type"":""event"",""inputs"":[{""name"":""owner"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""spender"",""type"":""address"",""indexed"":true,""internalType"":""address""},{""name"":""value"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,circle,USDC,2023-07-21 11:23:51.850 UTC
0xc5ebeaec,borrow(uint256),"{""constant"":false,""inputs"":[{""internalType"":""uint256"",""name"":""borrowAmount"",""type"":""uint256""}],""name"":""borrow"",""outputs"":[{""internalType"":""uint256"",""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x6b79c38d,compSupplyState(address),"{""name"":""compSupplyState"",""type"":""function"",""inputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""outputs"":[{""name"":""index"",""type"":""uint224"",""internalType"":""uint224""},{""name"":""block"",""type"":""uint32"",""internalType"":""uint32""}],""payable"":false,""constant"":true,""stateMutability"":""view""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xae9d70b0,supplyRatePerBlock(),"{""constant"":true,""inputs"":[],""name"":""supplyRatePerBlock"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0xe5b754fb1abb7f01b499791d0b820ae3b6af3424ac1c59768edb53f4ec31a929,"Redeem(address,uint256,uint256)","{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""redeemer"",""type"":""address""},{""indexed"":false,""name"":""redeemAmount"",""type"":""uint256""},{""indexed"":false,""name"":""redeemTokens"",""type"":""uint256""}],""name"":""Redeem"",""type"":""event""}",event,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0x69794795,getRiskParams(),"{""constant"":true,""inputs"":[],""name"":""getRiskParams"",""outputs"":[{""components"":[{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""marginRatio"",""type"":""tuple""},{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""liquidationSpread"",""type"":""tuple""},{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""earningsRate"",""type"":""tuple""},{""components"":[{""name"":""value"",""type"":""uint256""}],""name"":""minBorrowedValue"",""type"":""tuple""}],""name"":"""",""type"":""tuple""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0xbd102430,blacklister(),"{""name"":""blacklister"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""stateMutability"":""view""}",function_call,usdc_mk_v1,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x7f2eecc3,RECEIVE_WITH_AUTHORIZATION_TYPEHASH(),"{""name"":""RECEIVE_WITH_AUTHORIZATION_TYPEHASH"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""bytes32"",""internalType"":""bytes32""}],""stateMutability"":""view""}",function_call,cadc,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x121fb72f,"ownerSetInterestSetter(uint256,address)","{""constant"":false,""inputs"":[{""name"":""marketId"",""type"":""uint256""},{""name"":""interestSetter"",""type"":""address""}],""name"":""ownerSetInterestSetter"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0xbea6b8b8,lastContributorBlock(address),"{""name"":""lastContributorBlock"",""type"":""function"",""inputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""}],""outputs"":[{""name"":"""",""type"":""uint256"",""internalType"":""uint256""}],""payable"":false,""constant"":true,""stateMutability"":""view""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xa7f0e231,compInitialIndex(),"{""name"":""compInitialIndex"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""uint224"",""internalType"":""uint224""}],""payable"":false,""constant"":true,""stateMutability"":""view""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xdd62ed3e,"allowance(address,address)","{""constant"":true,""inputs"":[{""name"":""owner"",""type"":""address""},{""name"":""spender"",""type"":""address""}],""name"":""allowance"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0xfe9c44ae,isCToken(),"{""constant"":true,""inputs"":[],""name"":""isCToken"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,cErc20,2023-07-21 11:23:51.850 UTC
0xb71d1a0c,_setPendingAdmin(address),"{""constant"":false,""inputs"":[{""internalType"":""address payable"",""name"":""newPendingAdmin"",""type"":""address""}],""name"":""_setPendingAdmin"",""outputs"":[{""internalType"":""uint256"",""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x3af9e669,balanceOfUnderlying(address),"{""constant"":false,""inputs"":[{""internalType"":""address"",""name"":""owner"",""type"":""address""}],""name"":""balanceOfUnderlying"",""outputs"":[{""internalType"":""uint256"",""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0x313ce567,decimals(),"{""constant"":true,""inputs"":[],""name"":""decimals"",""outputs"":[{""internalType"":""uint8"",""name"":"""",""type"":""uint8""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,compound_v2,CErc20Delegator,2023-07-21 11:23:51.850 UTC
0xca0af043,"compBorrowerIndex(address,address)","{""name"":""compBorrowerIndex"",""type"":""function"",""inputs"":[{""name"":"""",""type"":""address"",""internalType"":""address""},{""name"":"""",""type"":""address"",""internalType"":""address""}],""outputs"":[{""name"":"""",""type"":""uint256"",""internalType"":""uint256""}],""payable"":false,""constant"":true,""stateMutability"":""view""}",function_call,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xd5ecf7c5,getNumExcessTokens(uint256),"{""constant"":true,""inputs"":[{""name"":""marketId"",""type"":""uint256""}],""name"":""getNumExcessTokens"",""outputs"":[{""components"":[{""name"":""sign"",""type"":""bool""},{""name"":""value"",""type"":""uint256""}],""name"":"""",""type"":""tuple""}],""payable"":false,""stateMutability"":""view"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
0x23b872dd,"transferFrom(address,address,uint256)","{""name"":""transferFrom"",""type"":""function"",""inputs"":[{""name"":""from"",""type"":""address"",""internalType"":""address""},{""name"":""to"",""type"":""address"",""internalType"":""address""},{""name"":""value"",""type"":""uint256"",""internalType"":""uint256""}],""outputs"":[{""name"":"""",""type"":""bool"",""internalType"":""bool""}],""stateMutability"":""nonpayable""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0x3b9670cf975d26958e754b57098eaa2ac914d8d2a31b83257997b9f346110fd9,"NewCloseFactor(uint256,uint256)","{""name"":""NewCloseFactor"",""type"":""event"",""inputs"":[{""name"":""oldCloseFactorMantissa"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""},{""name"":""newCloseFactorMantissa"",""type"":""uint256"",""indexed"":false,""internalType"":""uint256""}],""anonymous"":false}",event,compound_v2,Unitroller,2023-07-21 11:23:51.850 UTC
0xd9169487,CANCEL_AUTHORIZATION_TYPEHASH(),"{""name"":""CANCEL_AUTHORIZATION_TYPEHASH"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""bytes32"",""internalType"":""bytes32""}],""stateMutability"":""view""}",function_call,circle,USDC,2023-07-21 11:23:51.850 UTC
0x18160ddd,totalSupply(),"{""name"":""totalSupply"",""type"":""function"",""inputs"":[],""outputs"":[{""name"":"""",""type"":""uint256"",""internalType"":""uint256""}],""stateMutability"":""view""}",function_call,usdc_mk_v1,FiatTokenV2_1,2023-07-21 11:23:51.850 UTC
0x2a560845,"ownerWithdrawUnsupportedTokens(address,address)","{""constant"":false,""inputs"":[{""name"":""token"",""type"":""address""},{""name"":""recipient"",""type"":""address""}],""name"":""ownerWithdrawUnsupportedTokens"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}",function_call,dydx,SoloMargin,2023-07-21 11:23:51.850 UTC
